ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card
199909,4861,Pavao Pervan,M,71,71,72,66,72,30,67,32,27,5,9,50,15,8,14,19,34,14,22,30,15,14,36,33,70,15,30,15,15,16,21,19,54,22,54,28,GK,4,1,Right,"194cm / 6'4""",88kg / 194lb,,38,Austria,Bundesliga,VfL Wolfsburg,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pavao-pervan/199909,71.0,72.0,66.0,67.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/199909_en.webp
201299,4875,Nicola Leali,M,71,75,71,61,72,33,65,33,32,12,13,46,17,16,17,14,45,17,13,13,18,13,34,32,65,23,60,25,11,20,15,20,59,27,65,30,GK,2,1,Right,"188cm / 6'2""",78kg / 172lb,,32,Italy,Serie A Enilive,Genoa,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicola-leali/201299,75.0,71.0,61.0,65.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/201299_en.webp
276839,4884,Sebastiano Desplanches,M,71,72,67,68,74,26,70,21,34,8,7,51,6,8,22,12,45,15,39,28,15,13,60,40,65,24,48,20,15,17,21,22,57,22,68,30,GK,3,1,Right,"189cm / 6'2""",80kg / 176lb,,22,Italy,Serie BKT,Pescara,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sebastiano-desplanches/276839,72.0,67.0,68.0,70.0,74.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276839_en.webp
189296,4885,Etrit Berisha,M,71,68,70,67,72,28,71,28,28,12,13,50,15,11,22,11,42,12,20,26,13,12,33,30,72,20,59,22,12,20,10,11,57,39,64,24,GK,2,1,Left,"194cm / 6'4""",92kg / 203lb,,36,Albania,Allsvenskan,BK Häcken,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/etrit-berisha/189296,68.0,70.0,67.0,71.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/189296_en.webp
266803,4892,Răzvan Sava,M,71,71,70,65,74,25,71,23,29,4,8,49,5,9,10,11,30,12,24,17,11,5,32,22,65,12,36,9,12,6,15,16,53,28,58,25,GK,2,1,Right,"197cm / 6'6""",83kg / 183lb,,23,Romania,Serie A Enilive,Udinese,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/razvan-sava/266803,71.0,70.0,65.0,71.0,74.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266803_en.webp
269301,4894,Nicolas Kristof,M,71,71,70,70,72,23,70,26,18,4,8,53,7,8,14,12,50,13,31,30,10,12,30,30,60,14,27,19,11,18,12,12,56,19,64,23,GK,5,1,Right,"185cm / 6'1""",87kg / 192lb,,25,Austria,Bundesliga 2,SV Elversberg,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicolas-kristof/269301,71.0,70.0,70.0,70.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269301_en.webp
227154,4901,Sebastián Britos,M,71,71,70,63,70,24,77,22,27,20,19,47,18,20,26,16,18,14,29,24,16,17,32,33,58,18,27,19,15,20,11,16,57,27,66,20,GK,2,1,Right,"190cm / 6'3""",93kg / 205lb,,37,Uruguay,Libertadores,Universitario,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sebastian-britos/227154,71.0,70.0,63.0,77.0,70.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227154_en.webp
256156,4903,Rodrigo Morínigo,M,71,70,70,64,74,29,68,33,22,11,9,48,8,10,10,8,39,12,25,11,11,15,42,38,67,11,28,11,7,8,11,9,48,30,48,20,GK,4,1,Right,"189cm / 6'2""",91kg / 201lb,,27,Paraguay,Libertadores,Libertad,['Deflector'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/rodrigo-morinigo/256156,70.0,70.0,64.0,68.0,74.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256156_en.webp
277929,4918,Kauã Santos,M,71,76,65,63,77,30,62,32,28,4,4,47,8,5,16,11,33,12,38,34,13,8,31,22,70,20,29,8,10,6,14,13,58,24,64,29,GK,1,1,Right,"196cm / 6'5""",84kg / 185lb,,22,Brazil,Bundesliga,Frankfurt,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kaua-santos/277929,76.0,65.0,63.0,62.0,77.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277929_en.webp
241859,4953,Ron-Thorben Hoffmann,M,71,68,69,62,73,25,71,23,29,3,8,47,11,9,10,13,51,11,48,52,12,9,31,24,68,14,26,23,12,15,9,13,50,15,52,19,GK,3,1,Right,"192cm / 6'4""",86kg / 190lb,,26,Germany,Bundesliga 2,Braunschweig,['Far Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ron-thorben-hoffmann/241859,68.0,69.0,62.0,71.0,73.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/241859_en.webp
261014,4956,Andrés Desábato,M,71,70,69,66,71,20,72,24,15,8,6,50,7,7,15,13,38,13,26,18,14,14,27,44,70,11,52,7,14,5,12,11,50,27,52,31,GK,2,1,Right,"183cm / 6'0""",79kg / 174lb,,35,Argentina,LPF,Platense,['Rush Out'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andres-desabato/261014,70.0,69.0,66.0,72.0,71.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261014_en.webp
260978,4964,Johannes Schenk,M,71,71,69,67,73,17,70,17,16,8,9,50,7,6,16,11,36,10,24,23,11,12,25,35,70,20,23,15,15,8,10,15,52,21,58,30,GK,3,1,Right,"191cm / 6'3""",85kg / 187lb,,22,Germany,Bundesliga 2,Preußen Münster,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/johannes-schenk/260978,71.0,69.0,67.0,70.0,73.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260978_en.webp
270060,5121,Samuel Soares,M,70,69,67,83,72,59,68,60,57,8,9,62,23,8,15,12,60,13,55,60,13,14,57,27,67,20,24,22,14,14,13,14,73,33,75,31,GK,2,1,Right,"190cm / 6'3""",94kg / 207lb,,23,Portugal,Liga Portugal,SL Benfica,['Far Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/samuel-soares/270060,69.0,67.0,83.0,68.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270060_en.webp
250916,5149,Etienne Vaessen,M,70,70,68,65,74,63,70,62,64,7,11,49,8,10,16,13,37,16,27,28,14,7,47,38,62,26,30,11,11,10,12,8,64,30,55,28,GK,2,1,Right,"189cm / 6'2""",84kg / 185lb,,30,Suriname,Eredivisie,FC Groningen,"['Cross Claimer', 'Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/etienne-vaessen/250916,70.0,68.0,65.0,70.0,74.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/250916_en.webp
237127,5171,Demba Thiam,M,70,71,66,67,76,62,66,64,58,9,6,50,6,5,9,8,40,9,17,22,13,16,60,40,65,18,36,6,13,25,15,13,69,40,62,16,GK,1,1,Right,"202cm / 6'8""",87kg / 192lb,,27,Senegal,Serie BKT,Monza,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/demba-thiam/237127,71.0,66.0,67.0,66.0,76.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237127_en.webp
219637,5181,Cantero,M,70,69,69,68,71,60,70,61,58,16,12,51,14,13,25,19,33,12,35,38,25,22,69,58,61,21,43,22,18,12,12,19,75,42,75,24,GK,3,1,Left,"189cm / 6'2""",82kg / 181lb,,30,Spain,LALIGA HYPERMOTION,Burgos CF,"['Cross Claimer', 'Far Throw', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cantero/219637,69.0,69.0,68.0,70.0,71.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/219637_en.webp
225280,5196,Dimitar Mitov,M,70,70,68,63,72,61,71,61,60,20,14,47,18,12,33,14,44,19,33,44,22,15,58,55,63,23,42,23,17,16,13,16,71,35,68,45,GK,3,1,Right,"188cm / 6'2""",76kg / 168lb,,28,Bulgaria,Scottish Prem,Aberdeen,"['Cross Claimer', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/dimitar-mitov/225280,70.0,68.0,63.0,71.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225280_en.webp
203775,5206,Loris Karius,M,70,72,65,70,72,55,70,55,54,8,18,53,16,14,19,14,50,14,38,41,12,16,51,43,67,23,60,13,14,9,11,13,72,36,75,21,GK,3,1,Right,"189cm / 6'2""",90kg / 198lb,,32,Germany,Bundesliga 2,FC Schalke 04,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/loris-karius/203775,72.0,65.0,70.0,70.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/203775_en.webp
219244,5218,David von Ballmoos,M,70,71,71,72,69,50,70,52,47,19,16,54,15,20,28,16,42,13,35,27,19,22,51,53,62,24,27,26,13,25,20,18,70,37,74,25,GK,3,1,Right,"192cm / 6'4""",90kg / 198lb,,30,Switzerland,Brack Super League,FC Lugano,['Far Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-von-ballmoos/219244,71.0,71.0,72.0,70.0,69.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/219244_en.webp
204424,5231,Paul Izzo,M,70,71,69,66,72,55,69,55,56,14,14,50,16,10,12,11,47,15,35,31,14,22,53,59,60,23,58,24,15,15,19,20,68,33,67,28,GK,3,1,Right,"185cm / 6'1""",81kg / 179lb,,30,Australia,3F Superliga,Randers FC,"['Cross Claimer', 'Far Reach']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paul-izzo/204424,71.0,69.0,66.0,69.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/204424_en.webp
204966,5247,Adrián Ortolá,M,70,71,69,73,71,50,67,49,52,12,12,55,15,10,25,17,57,15,45,48,23,18,54,62,59,28,56,19,16,20,13,16,59,39,54,38,GK,4,1,Left,"187cm / 6'2""",74kg / 163lb,,32,Spain,Ligue 2 BKT,En Avant Guingamp,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/adrian-ortola/204966,71.0,69.0,73.0,67.0,71.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/204966_en.webp
188524,5288,Volkan Babacan,M,70,70,68,67,67,50,76,49,51,17,15,50,12,14,12,12,53,12,34,29,16,14,49,50,60,19,62,27,16,22,22,15,64,31,61,29,GK,2,1,Right,"192cm / 6'4""",86kg / 190lb,,37,Turkey,Trendyol Süper Lig,Başakşehir,['Deflector'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/volkan-babacan/188524,70.0,68.0,67.0,76.0,67.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/188524_en.webp
220720,5304,Andrea Fulignati,M,70,69,67,71,70,48,72,51,44,12,20,53,18,18,22,19,40,14,40,30,14,17,52,54,68,28,49,20,11,15,20,19,63,17,60,30,GK,3,1,Right,"190cm / 6'3""",88kg / 194lb,,31,Italy,Serie BKT,Empoli,"['Long Ball Pass', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andrea-fulignati/220720,69.0,67.0,71.0,72.0,70.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/220720_en.webp
224702,5305,Liu Dianzuo,M,70,68,68,70,70,50,71,51,49,18,15,53,17,15,24,15,63,20,38,43,18,21,47,53,65,20,56,30,13,29,20,21,65,38,65,38,GK,3,1,Right,"190cm / 6'3""",83kg / 183lb,,35,China PR,CSL,Chengdu FC,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/liu-dianzuo/224702,68.0,68.0,70.0,71.0,70.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224702_en.webp
253012,5311,Lautaro Morales,M,70,70,67,66,71,52,71,51,53,14,17,50,15,19,25,19,56,16,36,31,26,19,47,56,63,28,54,28,21,24,23,23,68,44,65,37,GK,3,1,Right,"187cm / 6'2""",76kg / 168lb,,25,Argentina,LPF,Lanús,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lautaro-morales/253012,70.0,67.0,66.0,71.0,71.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253012_en.webp
189357,5319,Cristopher Toselli,M,70,68,69,69,69,51,70,56,43,20,20,52,20,20,20,20,54,19,41,32,18,16,45,40,69,33,58,30,17,20,19,14,70,44,70,45,GK,3,1,Right,"183cm / 6'0""",75kg / 165lb,,37,Chile,Libertadores,U. de Chile,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/cristopher-toselli/189357,68.0,69.0,69.0,70.0,69.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/189357_en.webp
220820,5322,Mory Diaw,M,70,70,70,71,72,43,70,44,42,13,19,53,17,16,29,17,42,19,31,25,18,19,33,36,59,24,33,18,22,22,19,18,69,29,72,29,GK,2,1,Right,"197cm / 6'6""",98kg / 216lb,,32,Senegal,Ligue 1 McDonald's,Havre AC,"['Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mory-diaw/220820,70.0,70.0,71.0,70.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/220820_en.webp
253211,5335,Gonzalo Crettaz,M,70,70,71,72,71,42,70,43,40,8,7,54,6,8,16,11,49,14,33,32,16,8,45,46,57,11,30,20,12,10,11,15,62,38,64,23,GK,3,1,Right,"184cm / 6'0""",78kg / 172lb,,25,Argentina,Eredivisie,N.E.C. Nijmegen,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gonzalo-crettaz/253211,70.0,71.0,72.0,70.0,71.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253211_en.webp
200209,5345,Nicolai Larsen,M,70,67,69,71,72,45,71,44,46,18,11,53,13,12,19,12,66,12,56,54,16,28,43,39,60,42,64,23,18,22,11,10,64,32,64,20,GK,2,1,Right,"187cm / 6'2""",83kg / 183lb,,34,Denmark,3F Superliga,Silkeborg IF,"['Footwork', 'Rush Out']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/nicolai-larsen/200209,67.0,69.0,71.0,71.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/200209_en.webp
217096,5348,Joe Lumley,M,70,71,66,74,72,44,68,43,46,14,12,56,16,15,17,18,53,13,30,36,15,19,30,51,64,23,31,25,19,20,19,20,64,35,65,33,GK,3,1,Right,"191cm / 6'3""",73kg / 161lb,,30,England,EFL Championship,Bristol City,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joe-lumley/217096,71.0,66.0,74.0,68.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/217096_en.webp
222639,5350,Roberto Ramírez,M,70,72,67,66,73,48,69,49,47,18,16,50,12,12,20,16,43,26,30,32,27,15,45,44,62,25,37,24,26,23,17,25,65,31,57,34,GK,2,1,Right,"187cm / 6'2""",73kg / 161lb,,29,Argentina,LPF,Godoy Cruz,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/roberto-ramirez/222639,72.0,67.0,66.0,69.0,73.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/222639_en.webp
228562,5351,Raphael Sallinger,M,70,68,70,72,73,44,68,46,40,18,12,54,17,11,23,17,41,17,31,45,13,19,39,57,65,20,31,19,20,19,11,22,72,44,79,20,GK,3,1,Right,"196cm / 6'5""",85kg / 187lb,,29,Austria,Scottish Prem,Hibernian,"['Cross Claimer', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/raphael-sallinger/228562,68.0,70.0,72.0,68.0,73.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228562_en.webp
246610,5354,Juan Pablo Cozzani,M,70,69,69,67,71,49,70,51,47,13,10,50,7,9,15,9,41,11,25,23,11,16,49,55,64,22,41,12,17,14,13,19,59,38,51,22,GK,2,1,Right,"184cm / 6'0""",77kg / 170lb,,27,Argentina,ROSHN Saudi League,Al Kholood,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/juan-pablo-cozzani/246610,69.0,69.0,67.0,70.0,71.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246610_en.webp
273621,5375,James Beadle,M,70,70,69,68,71,46,70,47,45,6,6,51,8,10,13,12,50,11,55,50,15,10,55,45,60,25,50,11,15,6,15,12,65,40,67,25,GK,3,1,Right,"201cm / 6'7""",85kg / 187lb,,21,England,EFL Championship,Birmingham City,"['Cross Claimer', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/james-beadle/273621,70.0,69.0,68.0,70.0,71.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273621_en.webp
162220,5377,Sinan Bolat,M,70,67,73,71,68,44,70,48,38,17,12,53,11,13,28,15,55,11,44,52,19,17,52,43,67,19,65,11,29,13,14,13,72,26,72,35,GK,4,1,Right,"186cm / 6'1""",83kg / 183lb,,37,Turkey,1A Pro League,KVC Westerlo,"['Cross Claimer', 'Far Throw', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/sinan-bolat/162220,67.0,73.0,71.0,70.0,68.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/162220_en.webp
225868,5381,David Gil,M,70,70,69,68,70,47,69,48,46,12,13,51,12,16,21,30,33,19,30,20,31,28,32,55,63,29,40,25,20,15,15,16,66,41,66,25,GK,2,1,Left,"186cm / 6'1""",81kg / 179lb,,31,Spain,LALIGA HYPERMOTION,Cádiz CF,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/david-gil/225868,70.0,69.0,68.0,69.0,70.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225868_en.webp
227560,5382,Jorge Soto,M,70,71,69,66,72,46,69,49,42,11,15,50,14,16,22,14,27,12,30,23,12,11,33,37,57,23,23,18,20,18,12,16,65,42,61,17,GK,2,1,Right,"188cm / 6'2""",82kg / 181lb,,32,Colombia,Sudamericana,América de Cali,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jorge-soto/227560,71.0,69.0,66.0,69.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227560_en.webp
224322,5394,Kjetil Haug,M,70,70,68,68,72,45,69,43,49,12,13,51,14,20,22,18,40,19,38,37,21,17,47,41,64,24,31,17,22,23,14,20,62,27,59,26,GK,2,1,Right,"191cm / 6'3""",83kg / 183lb,,27,Norway,Ligue 1 McDonald's,Toulouse FC,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kjetil-haug/224322,70.0,68.0,68.0,69.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224322_en.webp
227819,5395,Samuel Portugal,M,70,71,67,73,72,40,69,40,39,14,14,55,18,19,25,19,63,14,30,31,19,15,34,51,65,26,52,12,13,11,15,14,62,33,68,26,GK,3,1,Left,"188cm / 6'2""",80kg / 176lb,,31,Brazil,ROSHN Saudi League,Al Okhdood,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/samuel-portugal/227819,71.0,67.0,73.0,69.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/227819_en.webp
255976,5403,Oliver Dovin,M,70,70,68,68,71,47,68,47,48,7,6,51,6,9,11,10,56,10,49,50,14,24,50,55,66,32,57,13,11,8,10,14,56,32,50,21,GK,2,1,Right,"187cm / 6'2""",77kg / 170lb,,23,Sweden,EFL Championship,Coventry City,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/oliver-dovin/255976,70.0,68.0,68.0,68.0,71.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255976_en.webp
207998,5416,Danny Ward,M,70,71,69,68,69,46,68,46,47,7,11,51,16,13,20,13,41,14,30,42,15,19,41,53,67,23,56,20,13,8,20,18,60,25,57,32,GK,3,1,Right,"191cm / 6'3""",88kg / 194lb,,32,Wales,EFL Championship,Wrexham,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/danny-ward/207998,71.0,69.0,68.0,68.0,69.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/207998_en.webp
278145,5432,Shahruddin Magomedaliyev,M,70,70,69,65,73,46,68,54,33,8,5,49,8,5,14,14,29,10,21,22,11,11,59,48,67,17,33,7,10,9,12,14,65,24,64,39,GK,2,1,Right,"185cm / 6'1""",82kg / 181lb,,31,Azerbaijan,Liga Azerbaijan,Qarabağ FK,['Cross Claimer'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/shahruddin-magomedaliyev/278145,70.0,69.0,65.0,68.0,73.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278145_en.webp
206307,5436,Jérémy Frick,M,70,71,68,68,70,44,69,42,48,9,4,51,9,8,15,20,31,8,33,49,12,13,42,43,65,27,36,19,13,24,19,14,69,28,80,26,GK,2,1,Left,"192cm / 6'4""",90kg / 198lb,,32,Switzerland,Brack Super League,Servette FC,"['Cross Claimer', 'Far Throw']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jeremy-frick/206307,71.0,68.0,68.0,69.0,70.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/206307_en.webp
220807,5437,Max O'Leary,M,70,70,68,68,72,43,69,39,48,12,10,51,14,14,29,16,49,12,40,38,11,13,30,48,65,21,44,20,11,10,17,16,54,43,54,26,GK,3,1,Right,"185cm / 6'1""",78kg / 172lb,,29,Republic of Ireland,EFL Championship,Bristol City,"['Far Throw', 'Footwork', 'Long Ball Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/max-o-leary/220807,70.0,68.0,68.0,69.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/220807_en.webp
225858,5438,Marcos Ledesma,M,70,71,66,62,71,51,69,54,46,20,12,47,13,18,31,20,45,14,29,25,21,12,38,40,67,19,50,22,20,20,18,14,69,30,69,32,GK,3,1,Right,"191cm / 6'3""",84kg / 185lb,,29,Argentina,LPF,Barracas Central,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/marcos-ledesma/225858,71.0,66.0,62.0,69.0,71.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225858_en.webp
224977,5458,Alessandro Micai,M,70,68,69,66,72,47,67,48,46,12,17,50,15,19,24,20,35,19,26,27,17,17,36,57,68,19,55,18,13,17,18,17,60,18,57,16,GK,3,1,Right,"186cm / 6'1""",77kg / 170lb,,32,Italy,SUPERLIGA,CFR 1907 Cluj,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alessandro-micai/224977,68.0,69.0,66.0,67.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224977_en.webp
231073,5461,Boris Radunović,M,70,73,65,68,75,40,68,38,42,13,19,51,15,13,22,15,40,15,32,34,15,17,46,41,63,26,54,22,15,20,15,16,65,32,72,29,GK,3,1,Right,"194cm / 6'4""",84kg / 185lb,,29,Serbia,Serie A Enilive,Cagliari,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/boris-radunovic/231073,73.0,65.0,68.0,68.0,75.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231073_en.webp
239772,5463,Jakub Stolarczyk,M,70,72,69,69,73,36,70,31,43,8,5,52,6,9,10,14,32,13,26,31,10,10,29,42,57,12,35,9,13,12,13,13,63,40,73,18,GK,2,1,Right,"194cm / 6'4""",89kg / 196lb,,24,Poland,EFL Championship,Leicester City,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jakub-stolarczyk/239772,72.0,69.0,69.0,70.0,73.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239772_en.webp
247072,5464,Khalid Eissa,M,70,71,67,59,75,49,68,51,46,8,9,44,8,9,19,14,50,11,22,21,10,12,56,53,67,21,49,13,13,12,11,11,55,27,46,18,GK,3,1,Right,"179cm / 5'10""",72kg / 159lb,,36,United Arab Emirates,United Emirates League,Al Ain FC,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/khalid-eissa/247072,71.0,67.0,59.0,68.0,75.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247072_en.webp
253428,5467,Vítězslav Jaroš,M,70,72,70,70,70,39,68,39,38,14,11,53,13,14,17,12,60,19,45,49,20,15,50,41,65,29,58,12,11,17,12,13,57,40,58,23,GK,3,1,Right,"190cm / 6'3""",88kg / 194lb,,24,Czech Republic,Eredivisie,Ajax,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vitezslav-jaros/253428,72.0,70.0,70.0,68.0,70.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253428_en.webp
255900,5468,Noel Törnqvist,M,70,69,70,67,68,46,69,49,42,14,12,50,14,11,15,11,58,12,26,28,15,10,42,26,66,16,32,11,13,12,11,10,63,34,62,33,GK,2,1,Left,"195cm / 6'5""",82kg / 181lb,,23,Sweden,Allsvenskan,Mjällby AIF,"['Deflector', 'Footwork']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/noel-tornqvist/255900,69.0,70.0,67.0,69.0,68.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255900_en.webp
263032,5469,Vladan Kovacević,M,70,73,70,69,69,37,71,33,42,4,5,52,8,7,11,13,55,11,45,45,10,5,38,37,54,10,54,8,12,8,13,12,56,18,59,24,GK,2,1,Right,"192cm / 6'4""",83kg / 183lb,,27,Bosnia and Herzegovina,EFL Championship,Norwich,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/vladan-kovacevic/263032,73.0,70.0,69.0,71.0,69.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263032_en.webp
189324,5473,Alex McCarthy,M,70,71,70,62,72,45,68,45,46,11,17,47,14,12,41,11,50,18,33,35,15,17,34,41,65,17,56,22,16,13,13,12,63,34,63,35,GK,2,1,Right,"193cm / 6'4""",79kg / 174lb,,35,England,EFL Championship,Southampton,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alex-mc-carthy/189324,71.0,70.0,62.0,68.0,72.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/189324_en.webp
228410,5475,Daniel Iversen,M,70,70,69,66,70,45,68,43,47,14,14,50,15,20,21,17,57,11,42,48,16,11,42,54,68,16,47,20,16,14,18,13,67,44,72,19,GK,2,1,Right,"193cm / 6'4""",80kg / 176lb,,28,Denmark,EFL Championship,Preston,['Footwork'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/daniel-iversen/228410,70.0,69.0,66.0,68.0,70.0,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228410_en.webp
